Transaction_ID,Customer_Name,Customer_Email,Transaction_Amount,Transaction_Date,Merchant_Name,Merchant_Email,Merchant_Location,Card_Number,Card_Expiry,Card_CVV,IP_Address,Device_Type,Transaction_Type,Fraudulent
3dd0163b-8026-4347-ac43-cd3b74e64839,Nicholas Davis,matthew23@example.org,32.02,2024-02-16,"Davis, Bird and Henderson",autumnlopez@lee-johnson.biz,Tonga,4552925225228206,04/31,987,82.216.226.220,Desktop,In-store,False
389b67b6-c2d7-4b6c-bfa6-4c5bd6fc9daf,David Martinez,drobinson@example.org,632.66,2024-01-04,Miller PLC,tonylee@guzman.com,Niue,3576100928799887,08/30,080,190.34.213.40,Mobile,Online,False
66fa3a58-1320-4219-b34b-929036276255,Alison Harper,jason44@example.net,408.57,2024-01-24,"Flores, Wilson and Lester",jensenrichard@morrow-hale.org,Saint Helena,4316131911832,01/27,784,26.244.86.44,Mobile,In-store,True
e68a7675-00d3-425a-ad19-5232e6f7e417,Robin Rose,hrichards@example.net,360.67,2024-01-12,Lane and Sons,mjohnson@frost.com,Congo,3537754588422244,11/32,374,86.29.27.185,Mobile,Online,False
c81a5b65-4937-4648-91e4-717a7203b123,Tyler Foster,kristin01@example.org,666.06,2024-01-18,Smith-Anderson,zhayes@gray.com,Ethiopia,4990086925339460,04/26,818,26.138.116.18,Mobile,In-store,False
35a851c5-3796-40a9-a084-edcd38718609,Heather Gutierrez,carlosflores@example.net,732.32,2024-02-07,Carter Group,samanthagarcia@barnes.info,Mongolia,503812933680,06/27,299,154.177.137.251,Mobile,In-store,True
4ffbedc3-52dc-4a55-b154-bdc821b73cd1,Brent Bullock,kenneth28@example.org,61.33,2024-01-04,Smith-Miller,mmitchell@villanueva-pugh.com,China,3567097654332035,08/30,545,5.12.206.171,Tablet,In-store,True
b975d966-0225-449f-835c-d49072c9bbff,Sheila Palmer,tylergreen@example.org,858.36,2024-02-17,Owens-Castro,sharonboyd@larson.com,Equatorial Guinea,3556528274132622,02/31,724,38.205.159.68,Desktop,Online,False
84279737-8a12-4678-9c36-ca1dc3200a52,Mrs. Tamara Snyder,nathan62@example.com,564.05,2024-03-04,"Rose, Casey and Flowers",cynthiaholt@willis.info,Togo,6523558644139612,09/30,129,218.195.229.226,Desktop,Online,True
db33e90e-a5f1-4b3c-b019-a4f04fa0829a,Brittany Schultz,hannamelissa@example.com,388.02,2024-02-16,Rivera Ltd,dustinpeterson@lynch.com,Fiji,4185115862165276,09/32,171,31.231.159.218,Mobile,Online,False
ca9c0c70-c46b-4ef9-96e4-741034b0e207,Zachary Hays,michaelfrazier@example.net,722.11,2024-01-29,"Noble, Torres and Nelson",awolfe@robertson-warner.com,Saint Helena,36566755664644,05/28,989,153.22.47.218,Desktop,Online,True
0b8aa4d1-7b73-4766-9384-17fd8c6f1e91,Christine Ramirez,allenellis@example.com,242.26,2024-01-18,Gregory and Sons,nharris@hernandez.com,Congo,343902961633107,08/26,9803,40.188.48.7,Desktop,In-store,False
2d0d2662-c9a7-40c7-89af-733f11a0908d,Linda Mcguire,lisatate@example.org,998.74,2024-01-02,Price-Harrington,catherinelittle@gibson-miller.com,Yemen,3579458303563345,05/30,384,9.217.184.84,Tablet,In-store,False
95a91200-7360-4224-ae67-bdc4ede48e3d,Amy Allison,hudsonmargaret@example.com,982.53,2024-02-20,"Cruz, Jones and Smith",ashleyparks@green.com,Marshall Islands,4095644506758831,12/24,329,28.4.139.50,Tablet,In-store,True
863411c0-b402-4094-a1e4-0e56d0c6bc86,Michael Johnson,bowersedward@example.com,620.62,2024-01-01,"Randolph, Hill and Mitchell",rodriguezallison@davis.org,Samoa,3594512885732602,04/26,223,136.162.114.68,Desktop,Online,False
83d47506-1bbe-4674-b6bb-1ebeda1f3e06,Tammy Joseph,veronicacohen@example.com,636.36,2024-01-17,Barber PLC,ysmith@hall-herrera.net,Afghanistan,4618338795833631,11/24,313,11.70.80.191,Mobile,Online,True
2ffe30e2-3c3c-4f5e-9530-d1a18315d425,Jo White,fergusonpeter@example.org,457.89,2024-02-01,Randolph and Sons,timothy32@berg.com,Korea,4350849379149,08/30,302,125.121.27.67,Tablet,In-store,True
5b8a7e46-7923-4b72-8fbc-74d35442af8e,Jacob Cantrell,yarellano@example.com,759.54,2024-03-03,Lopez and Sons,garciaelizabeth@willis.biz,Lebanon,3547953955504505,06/29,876,19.230.179.35,Tablet,Online,False
a5d8d544-283b-467e-8cfb-8b98f02891d8,Danielle Wang,lindsayritter@example.org,330.87,2024-01-27,Simpson Ltd,jwilliams@howell-williams.info,Armenia,4736823810666583150,06/33,275,185.245.185.123,Desktop,In-store,False
ee7dd005-302c-4edf-aaf1-cbbcfb867fb9,Wendy Harrison,turnerronald@example.org,311.77,2024-01-19,"Conway, Krause and Barker",tperkins@robinson.com,Ireland,30553881504817,02/30,136,68.39.122.162,Mobile,In-store,False
515ca540-48a0-41b8-8aa7-e321fbef87b5,Valerie Burch,jennifer23@example.net,302.08,2024-01-05,Rangel PLC,austinlaura@hodges.org,Lebanon,4599414947183946473,04/30,8793,37.185.243.239,Tablet,Online,False
5dec9beb-355e-49fe-a1cd-232a7145cf9e,Lee Thompson,reginaldcoleman@example.net,381.9,2024-01-09,Valdez Group,lawrenceconnor@myers-coleman.biz,Papua New Guinea,373074689467318,06/29,230,182.141.110.27,Desktop,In-store,False
b0660a8e-a88e-48a6-aa93-29aff79b2f1f,Savannah Burnett,tiffany09@example.com,796.57,2024-01-27,Nelson-Thompson,juanweber@love.info,Switzerland,30282924343054,04/33,988,7.234.124.188,Tablet,In-store,True
40193355-0df9-4cdb-b438-62baa114af66,Cheyenne Austin,parsonsbrittany@example.org,664.89,2024-01-16,Reyes Ltd,john96@anderson.biz,Mauritius,4854213840774721,09/28,906,97.151.135.210,Tablet,In-store,False
0d06d860-23c2-4973-9ab4-6ab98080864d,Christopher Johnson,holly00@example.net,873.08,2024-02-14,Luna LLC,sarahanderson@schwartz-wilson.info,Myanmar,676152138050,02/32,886,167.143.203.235,Tablet,In-store,True
73e2a951-8bda-4e04-ba0f-31796fb57001,Robert Casey,anthonyreed@example.net,60.4,2024-01-19,"Williams, Anderson and Martinez",bartonseth@chase-richardson.com,Liechtenstein,4696804815729,08/24,4159,148.179.253.144,Mobile,In-store,True
e761dabc-369a-4514-83f2-7d05b91a4c89,Amanda Dean,mathisgerald@example.net,896.96,2024-03-04,Branch-Guerrero,lsimmons@hodge-jennings.com,Hungary,180076100968553,01/29,418,158.10.21.122,Desktop,In-store,False
4b70de25-5b2c-4af9-9638-889ba7dda850,Paul Wright,ahall@example.org,354.05,2024-02-29,"Howe, Hahn and Kemp",heather63@foster-griffin.com,Lebanon,4911043529357,06/30,674,108.193.64.190,Desktop,In-store,True
3800429a-31ed-407d-b61b-918b963ac951,Christopher Hill,choinicole@example.net,961.35,2024-01-15,Ballard Ltd,uharris@moore-cook.com,Panama,341562801028702,08/30,582,106.113.56.110,Desktop,Online,True
2b434c05-1b65-4471-a1ce-85edfa9053da,Angela Schultz,hardytimothy@example.net,677.8,2024-01-14,Miller-Lewis,melanie03@sanchez.net,Guinea-Bissau,38051145943683,02/28,6288,213.108.90.131,Tablet,Online,True
ba4f4273-c1b2-4bbb-81cb-5604ebde9672,Gary Mckenzie,taylorkayla@example.com,461.66,2024-01-23,Roberson-Liu,april61@mccoy.com,Gabon,3565683792791554,01/31,039,55.75.76.197,Tablet,In-store,True
e8c707df-10bb-4429-b10a-72a17203069f,Donald Butler,nwaters@example.com,687.49,2024-01-20,"Lewis, Lutz and Miller",sbryant@mercer.com,Netherlands Antilles,4447011805172,11/30,600,174.149.178.194,Desktop,Online,True
ba17c915-ced3-4d76-ab75-2813120c7a4d,Cassidy Sexton,tyler73@example.com,984.09,2024-01-09,"Rose, Jensen and Johnson",tristanwalker@maldonado.com,Denmark,3554735877323555,11/26,272,209.222.34.86,Mobile,Online,True
bdc59d31-3c35-4052-a312-8c696cf4cad7,Sydney Shelton,ekirk@example.org,590.62,2024-02-16,Martin-Gordon,heather45@dean.com,Mozambique,344070991405885,03/25,201,86.67.78.92,Desktop,Online,False
1c747732-a56c-4bf8-8fdd-e2b3d8958873,Gary Walker,cingram@example.org,262.07,2024-03-01,Carter-Brown,masonsean@henry-grant.info,Malawi,4397052376072,03/29,641,99.121.136.118,Mobile,Online,True
18849ab1-37d3-434a-875f-bf5d4cee6173,Matthew Norton,jimmy38@example.net,398.72,2024-02-15,Walker Group,cdurham@smith-soto.net,Rwanda,3500682090808233,11/29,969,149.253.241.4,Mobile,In-store,False
51344cc9-71cb-47c0-93fd-7765ef515da3,Sarah Torres,manningeric@example.net,25.4,2024-01-18,"Peters, Austin and Nguyen",nicholsonmatthew@jordan.com,British Virgin Islands,3570496288976826,02/30,522,198.82.213.213,Tablet,Online,False
ef69a6e8-f69f-4038-a0d7-13cb52de7774,Jamie Cox,mtaylor@example.com,614.58,2024-02-08,"Murray, Hines and Murillo",ujohnson@gillespie.com,Cambodia,4367919270994957,11/30,822,11.191.66.120,Tablet,Online,False
39da4790-299e-4e72-9c38-c587d01e91bd,Michelle Smith,charles28@example.net,247.37,2024-03-04,Waller and Sons,rosekimberly@cooper-bowman.info,United Kingdom,4533621665658,01/28,172,1.158.41.205,Tablet,Online,False
26254ed7-2ab0-4833-b4da-f520b498fcb4,Andrea Velasquez,perryrachel@example.org,388.61,2024-01-08,Parks-Thomas,ujohnson@barnes.com,Faroe Islands,5146196562754754,04/27,366,183.250.191.207,Desktop,Online,True
243bf78f-c077-4309-8040-db933a5d29a5,Robert Shelton,stephanieknapp@example.net,136.89,2024-02-26,"Mclaughlin, Long and Dean",vzuniga@harris-montgomery.com,Niger,3540775111592877,08/27,429,188.13.50.73,Tablet,In-store,False
09611509-8b52-4505-8167-bbb58e90272a,Brandon Rivas,murraycynthia@example.net,639.63,2024-01-03,"Rivas, Morris and Lee",ismith@phillips.com,Cayman Islands,4049706615362867,03/32,287,13.121.126.11,Tablet,Online,True
ad7d89da-904e-462a-b986-acfbe3c88765,Stephanie Davis,sfowler@example.net,837.35,2024-01-07,Snyder LLC,ocrawford@sloan.net,Bahamas,3560775271274485,12/32,716,78.31.29.50,Tablet,Online,False
d03da8bd-415e-4bc2-b224-8d52a45cb2a8,Mrs. Mary Vaughn,mikehayes@example.net,47.2,2024-02-03,"Farrell, Tran and Brown",hdavenport@suarez.com,Afghanistan,4346679381573894,09/28,316,159.186.172.15,Tablet,Online,True
da72f845-a501-40ff-9267-dcac6beb1f77,Robert Morris,jeremy43@example.com,993.26,2024-02-12,Wilson-Stevens,obarajas@martin-johnson.com,Belarus,6538691797612748,02/27,926,12.253.77.217,Desktop,In-store,False
23fccbae-9b64-4a4d-8136-f372333a76fb,Tyler Rose,rochakristen@example.org,708.19,2024-01-19,"Carter, Ramirez and Cruz",melissabaker@walters.info,Cyprus,4381583520698444736,05/33,281,120.255.142.121,Mobile,In-store,True
4bf4703b-ea40-44ea-8f92-b898866b6898,Beth Wilson,matthewwolfe@example.org,242.46,2024-02-20,Wilson Group,browningmichael@lewis.biz,South Africa,180083627677253,07/25,558,101.205.115.72,Desktop,In-store,False
df0d563e-ae26-43ca-9b24-8e69b6664139,James Gillespie DVM,christina93@example.com,76.96,2024-01-28,Simmons-Fischer,dbanks@jackson-morgan.net,Senegal,3537386537215385,07/27,247,66.57.237.208,Tablet,In-store,True
5470167f-d2b5-4beb-809e-b518f937a9d9,Stephanie Mcdaniel,christophermcdonald@example.com,126.02,2024-01-17,Brown-Mills,robbinsmitchell@mckenzie.com,Greenland,4139117193495411,09/31,733,176.122.246.181,Tablet,Online,False
55019288-0347-4043-af82-95ec82424603,Timothy Mcdonald,janicejackson@example.net,162.41,2024-02-06,"Patterson, Zuniga and Butler",lreynolds@branch.info,Yemen,6565756439985970,11/32,668,212.198.65.126,Tablet,Online,False
aab669ed-26f4-4ebb-a5d3-90a6445d3273,Bruce Hill,matthewchan@example.org,219.34,2024-01-29,"Anderson, Kelley and Stout",vadams@coleman.biz,Congo,501834308709,10/31,183,193.28.247.240,Mobile,In-store,False
de811fed-ffcc-4a9c-b0ba-8d969b22a434,Brian Crawford,batesphilip@example.com,454.9,2024-01-06,Brown-Avila,jharris@crosby.com,Belize,371898266759933,08/28,770,172.154.140.94,Mobile,In-store,True
eab18cb0-7c54-425d-bb11-6566df61cf5e,Erin Kennedy,michelle00@example.org,350.29,2024-01-07,Fisher Group,susan49@king.com,Honduras,2720262795208959,05/27,839,205.132.10.94,Desktop,In-store,True
a70044de-6cd9-4aa8-a890-9981a5dcf72f,Brittany Perry MD,hunter55@example.net,910.34,2024-02-02,Reynolds-Perkins,sergio11@waller-phillips.com,Belarus,4391921148453521,06/24,916,213.188.188.79,Tablet,In-store,False
1091a5f4-07fd-4584-b97a-4b590af223dc,Sandra Brooks,deanna72@example.net,222.49,2024-02-12,Crosby Group,irobbins@ashley.com,Netherlands,676103154644,05/27,240,66.84.14.225,Desktop,In-store,False
c9a5c8d8-c90e-4f9f-831e-d1add82ed053,Brian Thomas,thomasmarshall@example.com,510.05,2024-01-07,"Dean, Bell and Wagner",barreranatasha@allen.com,Hungary,213134571322510,03/25,930,4.244.245.16,Mobile,Online,True
61f4d639-6e0a-41e5-95ff-946ed06d2689,David Tate,mortonjohn@example.com,504.53,2024-02-11,Torres PLC,agriffith@knight.com,India,180000182939746,11/26,371,121.180.225.64,Tablet,In-store,True
3435456c-d546-4a48-bf49-74dbb8c79e31,Matthew Hopkins,williammelendez@example.net,661.42,2024-02-15,Burke-Terry,sherri26@ramsey.com,Belize,4220988241610938900,12/25,760,183.204.88.53,Desktop,In-store,True
554ad61f-f569-4013-ba3d-df0187ff3edd,Casey Thomas,ddennis@example.com,986.51,2024-02-21,Gonzalez LLC,alyssa98@alvarez.org,Central African Republic,4329401383739154,01/33,720,136.121.123.169,Tablet,In-store,False
ae8b2772-6257-4549-a688-6873d2c30010,Dr. Danielle Wilcox,zoebarry@example.net,237.87,2024-02-12,Young PLC,williamkennedy@rodriguez.org,Serbia,4103297027841773669,09/29,170,80.88.115.155,Mobile,Online,True
cbad2799-fb35-4040-98e4-219318527521,John Bryant,nelsonjulia@example.org,46.86,2024-02-15,Horton-Mendez,susanwatkins@schultz-smith.org,Iceland,4138126955926686161,12/31,918,21.7.42.104,Mobile,In-store,False
bcf1ec7d-e808-4312-bf4b-75f7f1da6fe0,Bradley Farmer,justin09@example.net,761.48,2024-02-28,Hoffman-Stone,christina30@castro.com,Timor-Leste,4643903386321806,08/28,2121,21.165.135.148,Desktop,Online,False
0bdc4c10-fdee-4304-9a7e-51f6686ee062,Jessica Bates,patelbeth@example.com,116.91,2024-01-10,Allen-Riggs,shellyevans@wade.biz,Suriname,4602978048220,10/27,888,105.207.26.148,Desktop,Online,True
0a1503d3-0727-444c-aa2b-f4f77d559d0c,Xavier Fischer,amanda38@example.com,845.5,2024-01-04,Evans Group,shannonbentley@wong.com,Anguilla,4002185581984084,01/25,463,67.8.70.204,Mobile,Online,True
6443da75-312c-4800-8864-068a70f24748,Melanie Collins,melissa28@example.net,908.14,2024-02-06,"Rojas, Aguilar and Perez",xgaines@campbell.com,Costa Rica,180020942185497,06/26,361,58.189.174.136,Desktop,In-store,True
2cbf0d10-3d8c-4642-b027-b89bad5d6fb9,Lauren Miller,oliviabennett@example.net,79.54,2024-02-15,Herring Group,paulamber@peters.com,Congo,676105666371,06/29,365,209.114.190.190,Tablet,Online,False
52a60d66-4f2c-4d51-809e-afc10c6b0a64,Diane Cain,hcabrera@example.net,973.5,2024-02-18,Mejia LLC,christineholland@smith-coleman.info,Czech Republic,4107629800078,02/26,891,98.190.247.240,Mobile,In-store,False
4f903ecf-6313-46da-aff2-fb00f08d698a,Jason Johns,klewis@example.org,646.02,2024-01-10,Johnson-Smith,hholden@ponce-barton.biz,Croatia,4360475104098959,12/31,815,38.118.10.137,Mobile,In-store,True
5fb3a66c-3904-49c1-a2e9-76153dc37064,Cody Garcia,morganchristy@example.org,869.27,2024-01-09,Stevenson-King,osimmons@johnson.net,Yemen,4931662055867806080,08/29,532,179.85.92.33,Desktop,In-store,True
0915db3c-d4a0-4999-93a7-2aeddd21c2e7,Stephanie Cunningham,zroberts@example.com,745.18,2024-01-18,Matthews-Lynch,tinarhodes@terry.com,Equatorial Guinea,4692550622997,09/26,4747,59.72.36.79,Mobile,In-store,False
9d5f0c97-1950-4524-ba13-b6ae90fdbb14,Sean Hodges,snowjanice@example.com,176.92,2024-01-27,Parsons-Nolan,hannah54@leonard-camacho.com,Taiwan,4452423646589449261,05/29,356,44.39.71.224,Mobile,Online,True
07a7618f-a149-44e5-856e-e11d4d1a4498,Joshua Brown,cblair@example.com,367.4,2024-02-25,"Thomas, Rodriguez and Brown",dhansen@nunez.org,Jersey,4006937453555163544,08/33,1155,5.216.6.4,Mobile,In-store,False
f92dbbf4-c707-41ae-9c58-9a501399b41f,Steven Lewis,xroy@example.org,920.51,2024-01-23,Faulkner PLC,jimenezkyle@fischer-johnson.com,Cote d'Ivoire,349234052446478,11/24,354,102.186.95.227,Tablet,Online,True
e308682e-8bc2-4e93-85b9-231ac9df7a7d,Samantha Duke,pjacobs@example.net,795.7,2024-01-23,George-Robinson,suzanne41@frazier.com,Mozambique,2544100603146330,03/25,097,179.214.209.146,Tablet,Online,False
b5ac9d94-a66d-48a7-859c-2e9ad5b0be05,Stephanie Gonzalez,xhamilton@example.net,69.95,2024-02-07,Wright LLC,caitlin99@campbell.com,Cote d'Ivoire,4141059045813371807,11/31,797,23.232.100.140,Desktop,Online,True
8f2a7daa-0f1a-4618-a9ff-adaf850d9beb,Kim Miller,melissa75@example.org,516.74,2024-02-17,"Chen, Riggs and Wilson",whanson@powers-montoya.com,Brazil,3529889419315280,09/31,695,69.68.220.60,Mobile,Online,True
d5a94015-6383-4ecc-a8d3-4d9eb2367b1a,Jason Holland,katelynwalter@example.org,245.32,2024-01-19,"Hawkins, Dean and Walker",michelewilliams@garcia.biz,Greece,4525386248188257167,11/33,412,34.20.93.38,Tablet,Online,False
cac6ee2d-d924-45c9-9825-915b9610b710,Erica Andrade,herringchristine@example.com,735.12,2024-01-18,"Beck, Willis and Abbott",daniellelewis@rodriguez.com,Djibouti,2561161170542192,04/26,900,159.138.80.14,Mobile,In-store,False
0b5a3f00-0c51-4d7c-a5d7-10ad09483af6,Michelle Butler,mary23@example.org,180.7,2024-01-18,"Mcmillan, Clark and Sanchez",chavezamanda@stewart.com,Ghana,3516740986452177,09/30,878,87.129.80.18,Tablet,In-store,False
b2db6a31-fb86-4df1-8f54-3daa1d20af9d,Cody Thompson,pchaney@example.org,728.75,2024-01-09,Ayala PLC,jonathanfrey@frank-carroll.com,Uruguay,675950022359,03/29,469,14.212.192.146,Desktop,In-store,True
2b9a5bce-2c55-42c1-a7dd-2509308d983b,Robert Smith,timnguyen@example.org,122.5,2024-01-09,Rivera-Morris,matthew36@lopez.com,Barbados,3573258561172334,08/31,321,141.200.178.80,Tablet,Online,False
e80d4f12-f663-4aec-8dbd-960d5b1c8edf,Jacqueline Stevens,michael94@example.com,552.84,2024-01-09,Gonzalez-Barrett,lskinner@evans.info,Costa Rica,4091994859655,09/33,198,205.168.50.24,Desktop,In-store,True
dddc0dfd-bc52-4a0e-b237-8f0c1f86021f,Daniel Ward,carsontodd@example.org,130.94,2024-01-18,Buchanan LLC,slittle@burns.biz,Indonesia,4048590208016595951,10/28,254,192.217.204.200,Tablet,In-store,False
65e83666-3875-4b80-ad60-79e509f7a676,Rodney Cunningham,qjames@example.org,300.89,2024-02-08,Cervantes-Richardson,sharon98@robles.net,Northern Mariana Islands,3587964265643603,01/29,951,31.8.89.198,Desktop,In-store,True
74af9541-e996-429e-b23c-29e717e1f712,Candace Estrada,steven46@example.com,371.57,2024-01-20,Huff Ltd,lhunt@davidson.com,Turkey,4568304302047,08/31,840,50.225.220.240,Desktop,Online,False
a29f31a1-3923-4a1f-8439-07d166c6553a,Mr. Patrick Stanton MD,mark18@example.net,517.79,2024-02-28,Rogers and Sons,nfischer@roberts.info,Philippines,4462008474910755,06/27,810,189.16.92.96,Mobile,Online,False
5c6519a4-b85e-4165-b336-262c59c42527,Mr. Curtis Cunningham,eblake@example.net,517.97,2024-01-01,Koch Group,hhoffman@lambert.com,Kiribati,2228481423784994,09/25,4677,66.216.131.204,Tablet,In-store,False
9d1bd754-c8ed-4477-a095-1b4d30fc6714,Morgan Brown,cking@example.org,198.09,2024-02-12,"Gibson, Lyons and Chavez",ljohnson@mccarty.com,Sao Tome and Principe,3514524008915680,02/28,2744,214.125.189.73,Desktop,In-store,True
377626b4-9669-43fe-83ce-8321eb199028,Matthew Watts,lindasullivan@example.net,39.78,2024-02-01,"Oneill, Johnson and Sampson",daniel20@miller.com,Montenegro,4291819651218594218,11/25,629,22.231.210.109,Tablet,In-store,True
05793292-e2d8-4774-960b-6ec16873819f,Brandon Ryan,kimberly86@example.net,411.97,2024-01-05,"Oconnor, Simon and Johnson",ijones@evans.com,Sri Lanka,3568286202009497,10/28,683,124.154.108.10,Tablet,In-store,True
27add238-b9dc-45e6-a915-b2ab6d69a251,Justin Berry,moniquetucker@example.com,754.07,2024-01-28,"Bailey, Allen and Brown",david93@cain.info,Estonia,3564812277542221,04/29,841,16.253.112.198,Tablet,Online,False
c000d1f3-cb15-437b-b945-3e41580a32e5,Nathan Franco,oadams@example.org,69.68,2024-02-13,Smith LLC,lisarodriguez@woods-leonard.com,Costa Rica,3520994299257633,04/31,903,42.169.178.25,Mobile,In-store,False
4e2dfa02-548c-4787-8d10-b9aad18e7795,Laura Peck,dianejacobson@example.com,818.84,2024-03-04,"Mueller, Allison and Johnson",davidjones@bentley.com,Kyrgyz Republic,4564201884708,01/34,7514,26.100.122.92,Mobile,Online,False
4a54e894-acea-409a-9e87-9867af48f49c,Christine Wall,pmoore@example.com,757.54,2024-01-27,Brown LLC,raymonddenise@nash.biz,Belgium,3543739994555952,02/30,143,124.143.228.123,Tablet,Online,False
0884525c-5352-42ab-8e8b-df49219bcb02,Billy Dunn,stonebrittany@example.net,383.84,2024-02-29,Brown LLC,lthompson@miller.com,Fiji,340658228839639,08/24,274,155.61.59.93,Desktop,Online,False
4db849f2-f819-424f-b81f-503f7f57f5ae,Robin Carr,kylemadden@example.org,214.27,2024-02-05,"Fletcher, Bernard and Garcia",gonzalezleah@perez.com,Saint Martin,370166634303466,10/33,961,137.215.203.207,Mobile,In-store,True
7ed14b50-992d-4a13-aafb-ebba7c4784df,Alexis Cross,walkerjose@example.com,295.84,2024-02-04,"Davis, Walker and Lopez",susanhawkins@diaz-fitzgerald.com,Turkmenistan,3595828753408953,11/24,711,76.246.105.98,Mobile,Online,True
f8119ef5-b8e4-4132-a77d-d9135fa3fedc,Amanda Russell,xmarshall@example.com,697.78,2024-02-03,Lee-Andrews,qwright@russell.com,Guinea-Bissau,4417006466364433,04/26,901,130.18.252.138,Tablet,Online,False
435ea689-9f45-4340-bf42-40096e2e8d2d,Nicole Sanders,williammiller@example.com,456.52,2024-03-04,Flores PLC,elizabeth41@jackson.info,Marshall Islands,345512559182884,06/32,351,12.38.105.113,Desktop,Online,True
acc4c1b0-950c-4998-ad47-04202f21dba5,James Browning,ljohnston@example.net,459.54,2024-01-01,Smith-Lloyd,iherrera@gillespie.biz,Andorra,4067660353632386,09/27,609,168.81.27.33,Desktop,In-store,True
bff2d788-51a7-4fb2-889a-cf7ee3b938c4,Maria Mueller,gutierrezalan@example.net,385.67,2024-01-09,Cook-Williams,qsummers@castillo-forbes.com,Cayman Islands,3596482713999138,08/29,018,6.252.213.52,Tablet,In-store,False
d7225a82-90d1-4faa-97aa-9d386c4739d5,Robert Graham,ojenkins@example.org,971.76,2024-01-20,Johnson-Cruz,jessicatorres@woods.com,Guinea,3538410580934137,04/26,0553,98.11.202.3,Tablet,In-store,True
5392e63f-367a-45a6-a7b6-84bd62316f5d,Kathleen Terry,christopherfigueroa@example.com,917.28,2024-02-22,"Bryan, Moore and Peters",mark38@wilkinson-vaughn.com,Lesotho,3540513575017358,06/32,982,90.170.133.155,Desktop,Online,False
40a345b5-ff9c-47c0-b910-f261ad244a14,Jessica Sullivan,gallagheraudrey@example.net,462.78,2024-01-07,"Conner, Scott and Mercado",lisa18@williams.net,Pitcairn Islands,4636193059505161,10/29,788,4.184.89.55,Tablet,In-store,False
679476e9-a42b-464e-8eb0-107d67f9c91d,Stacey Davis,brandonbell@example.org,696.68,2024-03-05,Carpenter-Brooks,grahamjennifer@moss.com,Trinidad and Tobago,6011414505584620,10/30,247,152.247.26.142,Mobile,Online,False
5c9354cf-ea48-4c1b-ad2d-3d19663b9997,Danielle Lynch,allison28@example.net,307.01,2024-02-15,Hanson-Soto,omontgomery@rogers.biz,Cape Verde,5377470723110176,07/29,645,114.84.24.141,Mobile,Online,False
bc83fbe1-44a4-4f63-ae5d-eb2ed8739ea0,Amy James,mooredustin@example.org,929.5,2024-01-28,"Davies, Williams and Moore",hamiltontasha@roberts.info,Saint Pierre and Miquelon,38291019834903,03/31,565,134.250.219.59,Mobile,Online,True
c67f1d88-ced9-4b19-b64e-190896579ab2,Haley Glover,lmcmillan@example.com,569.28,2024-02-08,Morales PLC,amber80@boyd.com,Mayotte,3549296315526679,06/31,050,159.244.180.65,Mobile,In-store,True
f623f0c8-e006-4909-b090-910573477898,Russell Velez,heather83@example.org,525.59,2024-02-23,"Mack, Vasquez and Miller",alyssa65@hernandez.org,Peru,676143274634,08/29,186,120.203.231.64,Tablet,In-store,False
c03851b0-1d42-4dd2-8693-3d73dc7408b1,Sharon Lewis,qsanchez@example.com,851.22,2024-01-24,"Oneal, Davis and Calderon",timothyjohnston@manning.org,Panama,3531315012207654,03/31,965,46.172.250.251,Mobile,Online,True
b10f375c-bbc8-4aa5-b692-d63613fa410a,Lori Jensen,madeline13@example.net,728.97,2024-01-05,"Kirk, Rodriguez and Lin",mcknightrobert@jackson.info,Swaziland,639036975162,03/31,905,59.213.29.83,Tablet,In-store,True
5df294b1-30f3-4b3b-964b-7a48dc8c9996,Matthew Harrison,charlesnelson@example.com,334.47,2024-02-10,Adams-Smith,donald21@hubbard-smith.com,Palestinian Territory,379325020898197,03/29,894,18.160.91.6,Tablet,In-store,False
2f34f6e6-8602-41f2-aa9c-378a78ff7742,Dr. Sarah Ray,luke10@example.net,173.61,2024-02-13,Lara-Haley,joneszachary@houston.net,Congo,3599625755821456,12/24,885,72.77.134.243,Desktop,In-store,False
8ffa5f35-d60c-48ff-a78c-890257b6b317,Karen Wright,drodriguez@example.net,137.73,2024-01-13,"Osborne, Davila and Robinson",shill@moreno.com,Djibouti,370735421669154,10/31,354,195.53.151.87,Tablet,In-store,True
f769bca0-25c5-478a-a41e-114715b04788,Michael West,waynemahoney@example.com,664.26,2024-01-23,"Robinson, Stanton and Vazquez",othompson@parker.com,Dominica,6572097486970594,01/27,026,183.155.209.254,Tablet,In-store,True
dee193fd-3a54-4f58-8c61-3a1764810c55,Dr. Christopher Ramos MD,castroryan@example.org,820.49,2024-01-02,Long-Davis,christopher12@allen.com,Cook Islands,6512860323821343,09/28,693,175.225.209.73,Tablet,In-store,False
7a4a7e7a-4317-4741-a1f2-8c6a4bde9539,Devin Love,dianeward@example.net,135.36,2024-02-02,Sullivan-Bass,ashleycox@james-woods.biz,Moldova,375804298015027,06/24,054,195.84.218.56,Tablet,Online,False
bb34e99c-65f3-45bf-9ed2-3aa1c44b8b2c,Sarah Gregory,christy90@example.com,596.98,2024-01-26,Lynch Inc,danny88@watson.net,Taiwan,4329004890429671,08/29,452,160.91.112.16,Mobile,In-store,True
